county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Inyo,21,1,0,0,6/6/2020
Inyo,21,1,0,0,6/7/2020
Inyo,22,1,1,0,6/8/2020
Inyo,22,1,0,0,6/9/2020
Inyo,23,1,1,0,6/10/2020
Inyo,23,1,0,0,6/11/2020
Inyo,23,1,0,0,6/12/2020
Inyo,23,1,0,0,6/13/2020
Inyo,23,1,0,0,6/14/2020
Inyo,23,1,0,0,6/15/2020
Inyo,24,1,1,0,6/16/2020
Inyo,25,1,1,0,6/17/2020
Inyo,25,1,0,0,6/18/2020
Inyo,26,1,1,0,6/19/2020
Inyo,26,1,0,0,6/20/2020
Inyo,26,1,0,0,6/21/2020
Inyo,26,1,0,0,6/22/2020
Inyo,26,1,0,0,6/23/2020
Inyo,28,1,2,0,6/24/2020
Inyo,27,1,-1,0,6/25/2020
Inyo,29,1,2,0,6/26/2020
Inyo,29,1,0,0,6/27/2020
Inyo,29,1,0,0,6/28/2020
Inyo,29,1,0,0,6/29/2020
Inyo,30,1,1,0,6/30/2020
Inyo,29,1,-1,0,7/1/2020
Inyo,29,1,0,0,7/2/2020
Inyo,32,1,3,0,7/3/2020
Inyo,32,1,0,0,7/4/2020
Inyo,32,1,0,0,7/5/2020
Inyo,32,1,0,0,7/6/2020
Inyo,32,1,0,0,7/7/2020
Inyo,35,1,3,0,7/8/2020
Inyo,35,1,0,0,7/9/2020
Inyo,35,1,0,0,7/10/2020
Inyo,35,1,0,0,7/11/2020
Inyo,35,1,0,0,7/12/2020
Inyo,35,1,0,0,7/13/2020
Inyo,35,1,0,0,7/14/2020
Inyo,36,1,1,0,7/15/2020
Inyo,38,1,2,0,7/16/2020
Inyo,38,1,0,0,7/17/2020
Inyo,38,1,0,0,7/18/2020
Inyo,38,1,0,0,7/19/2020
Inyo,38,1,0,0,7/20/2020
Inyo,38,1,0,0,7/21/2020
Inyo,38,1,0,0,7/22/2020
Inyo,38,1,0,0,7/23/2020
Inyo,41,1,3,0,7/24/2020
Inyo,43,1,2,0,7/25/2020
Inyo,43,1,0,0,7/26/2020
Inyo,43,1,0,0,7/27/2020
Inyo,43,1,0,0,7/28/2020
Inyo,44,1,1,0,7/29/2020
Inyo,44,1,0,0,7/30/2020
Inyo,45,1,1,0,7/31/2020
Inyo,45,1,0,0,8/1/2020
Inyo,45,1,0,0,8/2/2020
Inyo,57,1,12,0,8/3/2020
Inyo,59,1,2,0,8/4/2020
Inyo,62,1,3,0,8/5/2020
Inyo,83,1,21,0,8/6/2020
Inyo,81,1,-2,0,8/7/2020
Inyo,86,1,5,0,8/8/2020
Inyo,86,1,0,0,8/9/2020
Inyo,97,3,11,2,8/10/2020
Inyo,97,3,0,0,8/11/2020
Inyo,97,3,0,0,8/12/2020
Inyo,97,3,0,0,8/13/2020
Inyo,115,3,18,0,8/14/2020
Inyo,123,3,8,0,8/15/2020
Inyo,125,3,2,0,8/16/2020
Inyo,124,8,-1,5,8/17/2020
Inyo,140,8,16,0,8/18/2020
Inyo,140,9,0,1,8/19/2020
Inyo,144,9,4,0,8/20/2020
Inyo,144,11,0,2,8/21/2020
Inyo,144,11,0,0,8/22/2020
Inyo,144,11,0,0,8/23/2020
Inyo,144,11,0,0,8/24/2020
Inyo,144,13,0,2,8/25/2020
Inyo,157,13,13,0,8/26/2020
Inyo,157,13,0,0,8/27/2020
Inyo,160,13,3,0,8/28/2020
Inyo,160,13,0,0,8/29/2020
Inyo,160,13,0,0,8/30/2020
Inyo,160,13,0,0,8/31/2020
Inyo,171,14,11,1,9/1/2020
Inyo,171,14,0,0,9/2/2020
Inyo,171,14,0,0,9/3/2020
Inyo,169,13,-2,-1,9/4/2020
Inyo,169,13,0,0,9/5/2020
Inyo,169,13,0,0,9/6/2020
Inyo,169,13,0,0,9/7/2020
Inyo,169,13,0,0,9/8/2020
Inyo,173,13,4,0,9/9/2020
Inyo,176,14,3,1,9/10/2020
Inyo,176,14,0,0,9/11/2020
Inyo,177,14,1,0,9/12/2020
Inyo,176,14,-1,0,9/13/2020
Inyo,176,14,0,0,9/14/2020
Inyo,176,14,0,0,9/15/2020
Inyo,176,14,0,0,9/16/2020
Inyo,176,14,0,0,9/17/2020
Inyo,177,14,1,0,9/18/2020
Inyo,177,14,0,0,9/19/2020
Inyo,177,14,0,0,9/20/2020
Inyo,177,14,0,0,9/21/2020
Inyo,177,14,0,0,9/22/2020
Inyo,177,15,0,1,9/23/2020
Inyo,187,15,10,0,9/24/2020
Inyo,187,15,0,0,9/25/2020
Inyo,187,15,0,0,9/26/2020
Inyo,188,15,1,0,9/27/2020
Inyo,188,15,0,0,9/28/2020
Inyo,188,15,0,0,9/29/2020
Inyo,189,15,1,0,9/30/2020
Inyo,191,15,2,0,10/1/2020
Inyo,191,15,0,0,10/2/2020
Inyo,194,15,3,0,10/3/2020
Inyo,195,15,1,0,10/4/2020
Inyo,197,15,2,0,10/5/2020
Inyo,198,15,1,0,10/6/2020
Inyo,199,15,1,0,10/7/2020
Inyo,199,15,0,0,10/8/2020
Inyo,200,15,1,0,10/9/2020
Inyo,201,15,1,0,10/10/2020
Inyo,201,15,0,0,10/11/2020
Inyo,201,15,0,0,10/12/2020
Inyo,207,15,6,0,10/13/2020
Inyo,209,15,2,0,10/14/2020
Inyo,210,15,1,0,10/15/2020
Inyo,212,15,2,0,10/16/2020
Inyo,212,15,0,0,10/17/2020
Inyo,215,15,3,0,10/18/2020
Inyo,218,15,3,0,10/19/2020
Inyo,218,15,0,0,10/20/2020
Inyo,220,15,2,0,10/21/2020
Inyo,220,15,0,0,10/22/2020
Inyo,226,15,6,0,10/23/2020
Inyo,226,15,0,0,10/24/2020
Inyo,226,15,0,0,10/25/2020
Inyo,226,15,0,0,10/26/2020
Inyo,231,15,5,0,10/27/2020
Inyo,238,15,7,0,10/28/2020
Inyo,238,15,0,0,10/29/2020
Inyo,241,15,3,0,10/30/2020
Inyo,241,15,0,0,10/31/2020
Inyo,241,15,0,0,11/1/2020
Inyo,243,15,2,0,11/2/2020
Inyo,244,15,1,0,11/3/2020
Inyo,247,15,3,0,11/4/2020
Inyo,247,15,0,0,11/5/2020
Inyo,246,15,-1,0,11/6/2020
Inyo,252,15,6,0,11/7/2020
Inyo,252,15,0,0,11/8/2020
Inyo,252,15,0,0,11/9/2020
Inyo,252,15,0,0,11/10/2020
Inyo,255,15,3,0,11/11/2020
Inyo,255,15,0,0,11/12/2020
Inyo,262,16,7,1,11/13/2020
Inyo,263,16,1,0,11/14/2020
San Joaquin,14,2,14,2,3/18/2020
San Joaquin,15,2,1,0,3/19/2020
San Joaquin,18,2,3,0,3/20/2020
San Joaquin,26,2,8,0,3/21/2020
San Joaquin,30,2,4,0,3/22/2020
San Joaquin,37,2,7,0,3/23/2020
San Joaquin,52,2,15,0,3/24/2020
San Joaquin,64,2,12,0,3/25/2020
San Joaquin,69,3,5,1,3/26/2020
San Joaquin,73,3,4,0,3/27/2020
San Joaquin,83,4,10,1,3/28/2020
San Joaquin,86,4,3,0,3/29/2020
San Joaquin,112,5,26,1,3/30/2020
San Joaquin,122,7,10,2,3/31/2020
San Joaquin,132,8,10,1,4/1/2020
San Joaquin,148,9,16,1,4/2/2020
San Joaquin,162,10,14,1,4/3/2020
San Joaquin,171,10,9,0,4/4/2020
San Joaquin,179,10,8,0,4/5/2020
San Joaquin,191,10,12,0,4/6/2020
San Joaquin,198,12,7,2,4/7/2020
San Joaquin,211,12,13,0,4/8/2020
San Joaquin,223,14,12,2,4/9/2020
San Joaquin,234,14,11,0,4/10/2020
San Joaquin,244,15,10,1,4/11/2020
San Joaquin,246,15,2,0,4/12/2020
San Joaquin,259,17,13,2,4/13/2020
San Joaquin,280,17,21,0,4/14/2020
San Joaquin,329,17,49,0,4/15/2020
San Joaquin,345,17,16,0,4/16/2020
San Joaquin,356,17,11,0,4/17/2020
San Joaquin,392,17,36,0,4/18/2020
San Joaquin,404,17,12,0,4/19/2020
San Joaquin,422,17,18,0,4/20/2020
San Joaquin,447,20,25,3,4/21/2020
San Joaquin,462,20,15,0,4/22/2020
San Joaquin,479,22,17,2,4/23/2020
San Joaquin,484,24,5,2,4/24/2020
San Joaquin,497,25,13,1,4/25/2020
San Joaquin,514,25,17,0,4/26/2020
San Joaquin,522,25,8,0,4/27/2020
San Joaquin,532,25,10,0,4/28/2020
San Joaquin,540,25,8,0,4/29/2020
San Joaquin,548,25,8,0,4/30/2020
San Joaquin,554,25,6,0,5/1/2020
San Joaquin,559,25,5,0,5/2/2020
San Joaquin,570,26,11,1,5/3/2020
San Joaquin,574,26,4,0,5/4/2020
San Joaquin,577,26,3,0,5/5/2020
San Joaquin,581,27,4,1,5/6/2020
San Joaquin,583,28,2,1,5/7/2020
San Joaquin,595,28,12,0,5/8/2020
San Joaquin,605,28,10,0,5/9/2020
San Joaquin,611,29,6,1,5/10/2020
San Joaquin,620,29,9,0,5/11/2020
San Joaquin,625,30,5,1,5/12/2020
San Joaquin,639,31,14,1,5/13/2020
San Joaquin,643,31,4,0,5/14/2020
San Joaquin,656,31,13,0,5/15/2020
San Joaquin,668,32,12,1,5/16/2020
San Joaquin,688,32,20,0,5/17/2020
San Joaquin,697,32,9,0,5/18/2020
San Joaquin,705,33,8,1,5/19/2020
San Joaquin,713,33,8,0,5/20/2020
San Joaquin,730,33,17,0,5/21/2020
San Joaquin,747,33,17,0,5/22/2020
San Joaquin,759,33,12,0,5/23/2020
San Joaquin,760,33,1,0,5/24/2020
San Joaquin,760,33,0,0,5/25/2020
San Joaquin,760,33,0,0,5/26/2020
San Joaquin,825,34,65,1,5/27/2020
San Joaquin,840,35,15,1,5/28/2020
San Joaquin,855,35,15,0,5/29/2020
San Joaquin,888,35,33,0,5/30/2020
San Joaquin,888,35,0,0,5/31/2020
San Joaquin,957,35,69,0,6/1/2020
San Joaquin,985,35,28,0,6/2/2020
San Joaquin,1004,35,19,0,6/3/2020
San Joaquin,1016,36,12,1,6/4/2020
San Joaquin,1046,36,30,0,6/5/2020
San Joaquin,1076,37,30,1,6/6/2020
San Joaquin,1126,37,50,0,6/7/2020
San Joaquin,1198,37,72,0,6/8/2020
San Joaquin,1240,40,42,3,6/9/2020
San Joaquin,1282,41,42,1,6/10/2020
San Joaquin,1351,42,69,1,6/11/2020
San Joaquin,1406,43,55,1,6/12/2020
San Joaquin,1461,43,55,0,6/13/2020
San Joaquin,1603,43,142,0,6/14/2020
San Joaquin,1667,43,64,0,6/15/2020
San Joaquin,1718,47,51,4,6/16/2020
San Joaquin,1825,47,107,0,6/17/2020
San Joaquin,1908,47,83,0,6/18/2020
San Joaquin,1969,48,61,1,6/19/2020
San Joaquin,2046,48,77,0,6/20/2020
San Joaquin,2188,48,142,0,6/21/2020
San Joaquin,2332,48,144,0,6/22/2020
San Joaquin,2502,48,170,0,6/23/2020
San Joaquin,2680,49,178,1,6/24/2020
San Joaquin,2823,49,143,0,6/25/2020
San Joaquin,2981,52,158,3,6/26/2020
San Joaquin,3145,52,164,0,6/27/2020
San Joaquin,3395,52,250,0,6/28/2020
San Joaquin,3606,52,211,0,6/29/2020
San Joaquin,3903,52,297,0,6/30/2020
San Joaquin,3997,54,94,2,7/1/2020
San Joaquin,4243,55,246,1,7/2/2020
San Joaquin,4416,55,173,0,7/3/2020
San Joaquin,4807,55,391,0,7/4/2020
San Joaquin,5015,55,208,0,7/5/2020
San Joaquin,5104,55,89,0,7/6/2020
San Joaquin,5547,58,443,3,7/7/2020
San Joaquin,5759,61,212,3,7/8/2020
San Joaquin,6004,67,245,6,7/9/2020
San Joaquin,6225,68,221,1,7/10/2020
San Joaquin,6518,68,293,0,7/11/2020
San Joaquin,6703,68,185,0,7/12/2020
San Joaquin,6927,70,224,2,7/13/2020
San Joaquin,7143,73,216,3,7/14/2020
San Joaquin,7381,73,238,0,7/15/2020
San Joaquin,7713,81,332,8,7/16/2020
San Joaquin,7925,83,212,2,7/17/2020
San Joaquin,8118,83,193,0,7/18/2020
San Joaquin,8308,83,190,0,7/19/2020
San Joaquin,8583,94,275,11,7/20/2020
San Joaquin,9150,95,567,1,7/21/2020
San Joaquin,9628,98,478,3,7/22/2020
San Joaquin,9861,107,233,9,7/23/2020
San Joaquin,10190,110,329,3,7/24/2020
San Joaquin,10347,110,157,0,7/25/2020
San Joaquin,10637,110,290,0,7/26/2020
San Joaquin,10728,110,91,0,7/27/2020
San Joaquin,10958,133,230,23,7/28/2020
San Joaquin,11249,146,291,13,7/29/2020
San Joaquin,11435,151,186,5,7/30/2020
San Joaquin,11561,168,126,17,7/31/2020
San Joaquin,11807,168,246,0,8/1/2020
San Joaquin,11937,168,130,0,8/2/2020
San Joaquin,12007,180,70,12,8/3/2020
San Joaquin,12087,180,80,0,8/4/2020
San Joaquin,12148,187,61,7,8/5/2020
San Joaquin,12269,192,121,5,8/6/2020
San Joaquin,12392,211,123,19,8/7/2020
San Joaquin,12559,211,167,0,8/8/2020
San Joaquin,12933,211,374,0,8/9/2020
San Joaquin,13308,223,375,12,8/10/2020
San Joaquin,13997,235,689,12,8/11/2020
San Joaquin,14154,239,157,4,8/12/2020
San Joaquin,14537,245,383,6,8/13/2020
San Joaquin,14925,261,388,16,8/14/2020
San Joaquin,15113,261,188,0,8/15/2020
San Joaquin,15288,261,175,0,8/16/2020
San Joaquin,15323,269,35,8,8/17/2020
San Joaquin,15509,280,186,11,8/18/2020
San Joaquin,15677,287,168,7,8/19/2020
San Joaquin,15778,288,101,1,8/20/2020
San Joaquin,15888,294,110,6,8/21/2020
San Joaquin,16068,294,180,0,8/22/2020
San Joaquin,16069,294,1,0,8/23/2020
San Joaquin,16565,297,496,3,8/24/2020
San Joaquin,16795,297,230,0,8/25/2020
San Joaquin,16845,297,50,0,8/26/2020
San Joaquin,16989,305,144,8,8/27/2020
San Joaquin,17114,307,125,2,8/28/2020
San Joaquin,17493,307,379,0,8/29/2020
San Joaquin,17637,307,144,0,8/30/2020
San Joaquin,17807,328,170,21,8/31/2020
San Joaquin,17915,330,108,2,9/1/2020
San Joaquin,18194,344,279,14,9/2/2020
San Joaquin,18331,361,137,17,9/3/2020
San Joaquin,18438,368,107,7,9/4/2020
San Joaquin,18557,368,119,0,9/5/2020
San Joaquin,18558,368,1,0,9/6/2020
San Joaquin,18552,368,-6,0,9/7/2020
San Joaquin,18550,377,-2,9,9/8/2020
San Joaquin,18799,382,249,5,9/9/2020
San Joaquin,18854,383,55,1,9/10/2020
San Joaquin,19019,383,165,0,9/11/2020
San Joaquin,19108,383,89,0,9/12/2020
San Joaquin,19110,383,2,0,9/13/2020
San Joaquin,19111,389,1,6,9/14/2020
San Joaquin,19313,392,202,3,9/15/2020
San Joaquin,19377,399,64,7,9/16/2020
San Joaquin,19439,407,62,8,9/17/2020
San Joaquin,19531,414,92,7,9/18/2020
San Joaquin,19580,414,49,0,9/19/2020
San Joaquin,19578,414,-2,0,9/20/2020
San Joaquin,19579,415,1,1,9/21/2020
San Joaquin,19755,421,176,6,9/22/2020
San Joaquin,19785,434,30,13,9/23/2020
San Joaquin,19851,437,66,3,9/24/2020
San Joaquin,19909,441,58,4,9/25/2020
San Joaquin,19982,441,73,0,9/26/2020
San Joaquin,19981,441,-1,0,9/27/2020
San Joaquin,19982,440,1,-1,9/28/2020
San Joaquin,20094,447,112,7,9/29/2020
San Joaquin,20150,456,56,9,9/30/2020
San Joaquin,20204,466,54,10,10/1/2020
San Joaquin,20235,470,31,4,10/2/2020
San Joaquin,20322,470,87,0,10/3/2020
San Joaquin,20320,470,-2,0,10/4/2020
San Joaquin,20319,471,-1,1,10/5/2020
San Joaquin,20481,472,162,1,10/6/2020
San Joaquin,20527,473,46,1,10/7/2020
San Joaquin,20576,473,49,0,10/8/2020
San Joaquin,20648,473,72,0,10/9/2020
San Joaquin,20700,473,52,0,10/10/2020
San Joaquin,20700,473,0,0,10/11/2020
San Joaquin,20701,473,1,0,10/12/2020
San Joaquin,20822,477,121,4,10/13/2020
San Joaquin,20845,483,23,6,10/14/2020
San Joaquin,20880,483,35,0,10/15/2020
San Joaquin,20910,484,30,1,10/16/2020
San Joaquin,20932,484,22,0,10/17/2020
San Joaquin,20931,484,-1,0,10/18/2020
San Joaquin,20930,484,-1,0,10/19/2020
San Joaquin,21173,484,243,0,10/20/2020
San Joaquin,21201,488,28,4,10/21/2020
San Joaquin,21282,488,81,0,10/22/2020
San Joaquin,21361,489,79,1,10/23/2020
San Joaquin,21458,489,97,0,10/24/2020
San Joaquin,21459,489,1,0,10/25/2020
San Joaquin,21459,489,0,0,10/26/2020
San Joaquin,21637,490,178,1,10/27/2020
San Joaquin,21707,492,70,2,10/28/2020
San Joaquin,21736,492,29,0,10/29/2020
San Joaquin,21849,494,113,2,10/30/2020
San Joaquin,21918,494,69,0,10/31/2020
San Joaquin,21919,494,1,0,11/1/2020
San Joaquin,21919,494,0,0,11/2/2020
San Joaquin,22109,494,190,0,11/3/2020
San Joaquin,22197,494,88,0,11/4/2020
San Joaquin,22318,494,121,0,11/5/2020
San Joaquin,22424,494,106,0,11/6/2020
San Joaquin,22517,494,93,0,11/7/2020
San Joaquin,22514,494,-3,0,11/8/2020
San Joaquin,22512,497,-2,3,11/9/2020
San Joaquin,22865,500,353,3,11/10/2020
San Joaquin,23001,500,136,0,11/11/2020
San Joaquin,23002,500,1,0,11/12/2020
San Joaquin,23314,501,312,1,11/13/2020
San Joaquin,23516,501,202,0,11/14/2020
Ventura,11,0,11,0,3/18/2020
Ventura,15,0,4,0,3/19/2020
Ventura,18,0,3,0,3/20/2020
Ventura,22,0,4,0,3/21/2020
Ventura,26,0,4,0,3/22/2020
Ventura,30,0,4,0,3/23/2020
Ventura,44,1,14,1,3/24/2020
Ventura,53,1,9,0,3/25/2020
Ventura,70,1,17,0,3/26/2020
Ventura,80,2,10,1,3/27/2020
Ventura,89,2,9,0,3/28/2020
Ventura,92,2,3,0,3/29/2020
Ventura,118,2,26,0,3/30/2020
Ventura,143,4,25,2,3/31/2020
Ventura,154,5,11,1,4/1/2020
Ventura,178,5,24,0,4/2/2020
Ventura,186,6,8,1,4/3/2020
Ventura,194,6,8,0,4/4/2020
Ventura,196,6,2,0,4/5/2020
Ventura,234,6,38,0,4/6/2020
Ventura,247,6,13,0,4/7/2020
Ventura,263,7,16,1,4/8/2020
Ventura,273,9,10,2,4/9/2020
Ventura,290,9,17,0,4/10/2020
Ventura,304,9,14,0,4/11/2020
Ventura,306,9,2,0,4/12/2020
Ventura,311,9,5,0,4/13/2020
Ventura,328,10,17,1,4/14/2020
Ventura,365,13,37,3,4/15/2020
Ventura,384,13,19,0,4/16/2020
Ventura,398,13,14,0,4/17/2020
Ventura,416,13,18,0,4/18/2020
Ventura,418,13,2,0,4/19/2020
Ventura,426,13,8,0,4/20/2020
Ventura,455,13,29,0,4/21/2020
Ventura,465,14,10,1,4/22/2020
Ventura,479,16,14,2,4/23/2020
Ventura,489,16,10,0,4/24/2020
Ventura,494,16,5,0,4/25/2020
Ventura,509,17,15,1,4/26/2020
Ventura,513,17,4,0,4/27/2020
Ventura,517,17,4,0,4/28/2020
Ventura,530,18,13,1,4/29/2020
Ventura,547,18,17,0,4/30/2020
Ventura,556,18,9,0,5/1/2020
Ventura,564,19,8,1,5/2/2020
Ventura,583,19,19,0,5/3/2020
Ventura,590,19,7,0,5/4/2020
Ventura,607,19,17,0,5/5/2020
Ventura,619,19,12,0,5/6/2020
Ventura,647,19,28,0,5/7/2020
Ventura,665,19,18,0,5/8/2020
Ventura,679,19,14,0,5/9/2020
Ventura,690,19,11,0,5/10/2020
Ventura,698,19,8,0,5/11/2020
Ventura,718,19,20,0,5/12/2020
Ventura,742,24,24,5,5/13/2020
Ventura,760,25,18,1,5/14/2020
Ventura,789,25,29,0,5/15/2020
Ventura,813,25,24,0,5/16/2020
Ventura,838,25,25,0,5/17/2020
Ventura,850,27,12,2,5/18/2020
Ventura,861,28,11,1,5/19/2020
Ventura,879,28,18,0,5/20/2020
Ventura,907,29,28,1,5/21/2020
Ventura,937,30,30,1,5/22/2020
Ventura,961,30,24,0,5/23/2020
Ventura,982,30,21,0,5/24/2020
Ventura,1020,30,38,0,5/25/2020
Ventura,1033,30,13,0,5/26/2020
Ventura,1065,32,32,2,5/27/2020
Ventura,1083,32,18,0,5/28/2020
Ventura,1093,32,10,0,5/29/2020
Ventura,1116,33,23,1,5/30/2020
Ventura,1151,33,35,0,5/31/2020
Ventura,1163,34,12,1,6/1/2020
Ventura,1178,34,15,0,6/2/2020
Ventura,1202,34,24,0,6/3/2020
Ventura,1236,35,34,1,6/4/2020
Ventura,1274,35,38,0,6/5/2020
Ventura,1303,35,29,0,6/6/2020
Ventura,1337,35,34,0,6/7/2020
Ventura,1382,35,45,0,6/8/2020
Ventura,1407,35,25,0,6/9/2020
Ventura,1446,38,39,3,6/10/2020
Ventura,1491,38,45,0,6/11/2020
Ventura,1534,40,43,2,6/12/2020
Ventura,1567,40,33,0,6/13/2020
Ventura,1610,40,43,0,6/14/2020
Ventura,1656,41,46,1,6/15/2020
Ventura,1676,41,20,0,6/16/2020
Ventura,1729,41,53,0,6/17/2020
Ventura,1781,41,52,0,6/18/2020
Ventura,1865,42,84,1,6/19/2020
Ventura,1946,42,81,0,6/20/2020
Ventura,2021,42,75,0,6/21/2020
Ventura,2065,43,44,1,6/22/2020
Ventura,2209,43,144,0,6/23/2020
Ventura,2314,44,105,1,6/24/2020
Ventura,2360,44,46,0,6/25/2020
Ventura,2467,44,107,0,6/26/2020
Ventura,2561,44,94,0,6/27/2020
Ventura,2747,44,186,0,6/28/2020
Ventura,3002,45,255,1,6/29/2020
Ventura,3156,46,154,1,6/30/2020
Ventura,3230,46,74,0,7/1/2020
Ventura,3394,47,164,1,7/2/2020
Ventura,3536,47,142,0,7/3/2020
Ventura,3687,47,151,0,7/4/2020
Ventura,3866,47,179,0,7/5/2020
Ventura,3912,50,46,3,7/6/2020
Ventura,3992,50,80,0,7/7/2020
Ventura,4139,50,147,0,7/8/2020
Ventura,4278,53,139,3,7/9/2020
Ventura,4416,53,138,0,7/10/2020
Ventura,4545,53,129,0,7/11/2020
Ventura,4724,53,179,0,7/12/2020
Ventura,4800,53,76,0,7/13/2020
Ventura,4950,53,150,0,7/14/2020
Ventura,5087,53,137,0,7/15/2020
Ventura,5231,56,144,3,7/16/2020
Ventura,5451,56,220,0,7/17/2020
Ventura,5630,56,179,0,7/18/2020
Ventura,5706,56,76,0,7/19/2020
Ventura,5912,57,206,1,7/20/2020
Ventura,6131,62,219,5,7/21/2020
Ventura,6223,63,92,1,7/22/2020
Ventura,6303,63,80,0,7/23/2020
Ventura,6553,67,250,4,7/24/2020
Ventura,6662,67,109,0,7/25/2020
Ventura,6844,67,182,0,7/26/2020
Ventura,6998,67,154,0,7/27/2020
Ventura,7045,71,47,4,7/28/2020
Ventura,7161,73,116,2,7/29/2020
Ventura,7304,74,143,1,7/30/2020
Ventura,7521,76,217,2,7/31/2020
Ventura,7819,76,298,0,8/1/2020
Ventura,8014,76,195,0,8/2/2020
Ventura,8084,76,70,0,8/3/2020
Ventura,8134,77,50,1,8/4/2020
Ventura,8162,79,28,2,8/5/2020
Ventura,8245,82,83,3,8/6/2020
Ventura,8356,89,111,7,8/7/2020
Ventura,8462,89,106,0,8/8/2020
Ventura,8633,89,171,0,8/9/2020
Ventura,8851,92,218,3,8/10/2020
Ventura,8953,93,102,1,8/11/2020
Ventura,9005,93,52,0,8/12/2020
Ventura,9114,94,109,1,8/13/2020
Ventura,9313,95,199,1,8/14/2020
Ventura,9379,95,66,0,8/15/2020
Ventura,9408,95,29,0,8/16/2020
Ventura,9490,96,82,1,8/17/2020
Ventura,9536,97,46,1,8/18/2020
Ventura,9587,98,51,1,8/19/2020
Ventura,9744,101,157,3,8/20/2020
Ventura,9865,102,121,1,8/21/2020
Ventura,9959,102,94,0,8/22/2020
Ventura,10126,102,167,0,8/23/2020
Ventura,10261,103,135,1,8/24/2020
Ventura,10313,105,52,2,8/25/2020
Ventura,10412,107,99,2,8/26/2020
Ventura,10483,110,71,3,8/27/2020
Ventura,10606,115,123,5,8/28/2020
Ventura,10705,115,99,0,8/29/2020
Ventura,10775,115,70,0,8/30/2020
Ventura,10866,116,91,1,8/31/2020
Ventura,10899,116,33,0,9/1/2020
Ventura,11031,116,132,0,9/2/2020
Ventura,11109,116,78,0,9/3/2020
Ventura,11171,118,62,2,9/4/2020
Ventura,11254,118,83,0,9/5/2020
Ventura,11315,118,61,0,9/6/2020
Ventura,11463,118,148,0,9/7/2020
Ventura,11475,123,12,5,9/8/2020
Ventura,11497,126,22,3,9/9/2020
Ventura,11600,129,103,3,9/10/2020
Ventura,11700,129,100,0,9/11/2020
Ventura,11759,129,59,0,9/12/2020
Ventura,11855,129,96,0,9/13/2020
Ventura,11903,135,48,6,9/14/2020
Ventura,11932,138,29,3,9/15/2020
Ventura,12073,141,141,3,9/16/2020
Ventura,12167,142,94,1,9/17/2020
Ventura,12236,143,69,1,9/18/2020
Ventura,12328,143,92,0,9/19/2020
Ventura,12406,143,78,0,9/20/2020
Ventura,12477,146,71,3,9/21/2020
Ventura,12507,146,30,0,9/22/2020
Ventura,12591,146,84,0,9/23/2020
Ventura,12617,147,26,1,9/24/2020
Ventura,12664,150,47,3,9/25/2020
Ventura,12729,150,65,0,9/26/2020
Ventura,12775,150,46,0,9/27/2020
Ventura,12812,150,37,0,9/28/2020
Ventura,12875,150,63,0,9/29/2020
Ventura,12968,150,93,0,9/30/2020
Ventura,13057,152,89,2,10/1/2020
Ventura,13120,153,63,1,10/2/2020
Ventura,13150,153,30,0,10/3/2020
Ventura,13197,153,47,0,10/4/2020
Ventura,13224,154,27,1,10/5/2020
Ventura,13242,154,18,0,10/6/2020
Ventura,13333,157,91,3,10/7/2020
Ventura,13399,157,66,0,10/8/2020
Ventura,13469,158,70,1,10/9/2020
Ventura,13520,158,51,0,10/10/2020
Ventura,13604,158,84,0,10/11/2020
Ventura,13617,158,13,0,10/12/2020
Ventura,13645,158,28,0,10/13/2020
Ventura,13697,158,52,0,10/14/2020
Ventura,13750,159,53,1,10/15/2020
Ventura,13805,160,55,1,10/16/2020
Ventura,13845,160,40,0,10/17/2020
Ventura,13901,160,56,0,10/18/2020
Ventura,13930,160,29,0,10/19/2020
Ventura,13980,160,50,0,10/20/2020
Ventura,14050,160,70,0,10/21/2020
Ventura,14124,162,74,2,10/22/2020
Ventura,14192,164,68,2,10/23/2020
Ventura,14240,164,48,0,10/24/2020
Ventura,14300,164,60,0,10/25/2020
Ventura,14330,165,30,1,10/26/2020
Ventura,14347,165,17,0,10/27/2020
Ventura,14409,166,62,1,10/28/2020
Ventura,14486,166,77,0,10/29/2020
Ventura,14578,166,92,0,10/30/2020
Ventura,14635,166,57,0,10/31/2020
Ventura,14686,166,51,0,11/1/2020
Ventura,14767,167,81,1,11/2/2020
Ventura,14816,167,49,0,11/3/2020
Ventura,14936,167,120,0,11/4/2020
Ventura,15113,169,177,2,11/5/2020
Ventura,15222,169,109,0,11/6/2020
Ventura,15353,169,131,0,11/7/2020
Ventura,15504,169,151,0,11/8/2020
Ventura,15568,169,64,0,11/9/2020
Ventura,15625,171,57,2,11/10/2020
Ventura,15801,171,176,0,11/11/2020
Ventura,16013,171,212,0,11/12/2020
Ventura,16172,172,159,1,11/13/2020
Ventura,16297,172,125,0,11/14/2020
Trinity,0,0,0,0,3/18/2020
Trinity,0,0,0,0,3/19/2020
Trinity,0,0,0,0,3/20/2020
Trinity,0,0,0,0,3/21/2020
Trinity,0,0,0,0,3/22/2020
Trinity,0,0,0,0,3/23/2020
Trinity,0,0,0,0,3/24/2020
Trinity,0,0,0,0,3/25/2020
Trinity,0,0,0,0,3/26/2020
